episode,service_level,anticipated_demand_shortfall,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
175,0.917639574913935,-0.0798769018419457,-1.7994808316588184,-1.9153544763971926,-0.08941895609079513,-0.006710720713714397,0.31387951114283874,-0.021587854996922243
176,0.91875,-0.07988915217807273,-1.7995987279019443,-1.9153457807150092,-0.0895000937343716,-0.006766212648596169,0.3138643898997577,-0.02159843492027337
177,0.9099883638001577,-0.07991950228255737,-1.7997393457638389,-1.915623146651171,-0.08954684303007934,-0.006870978975222418,0.31384886766671904,-0.02162655937893595
178,0.9183541903678423,-0.07993984634458598,-1.7998266584642308,-1.9157274517569314,-0.08950297161022237,-0.006882650883280361,0.3138458131922044,-0.021647756415371516
179,0.9083450986377686,-0.07996302656999214,-1.7999020502140526,-1.9159669389467637,-0.08952178488851228,-0.007094299556369448,0.3138443768746888,-0.021680505690432395
180,0.9198801804876199,-0.07996917298853755,-1.7999856360677995,-1.9159946163134063,-0.08953251282097219,-0.007041882205274121,0.31383684305719145,-0.021692462898513315
181,0.91712158808933,-0.07997732388306614,-1.8000371236612904,-1.9160812874351227,-0.08959645559882654,-0.007066536321230605,0.31382226546038317,-0.021701729665990814
182,0.9144799705990445,-0.07999913674533655,-1.8001609277947288,-1.9161620577644956,-0.08962413243269281,-0.007017154815658554,0.3138142354270582,-0.021720607485868973
183,0.9262541360818469,-0.08000840288036935,-1.800201890857502,-1.916189886266248,-0.08957357712368111,-0.00703686599085884,0.3138119892381146,-0.021730945589918307
184,0.9262190547636909,-0.08002029168871995,-1.8002644586560177,-1.9162460259440015,-0.0895912364355197,-0.007068205151548617,0.3138033474017363,-0.0217422642017201
185,0.9181604740431558,-0.08004004505073645,-1.8003155207641333,-1.9163664118386428,-0.0896358636461777,-0.007193585712821103,0.3137854984293265,-0.021763143656863174
186,0.9196472502933273,-0.08005778281900364,-1.8003844741626935,-1.9164291214293538,-0.08961772366975153,-0.007212676557828577,0.3137735280217906,-0.021776952227979773
187,0.9161593905217164,-0.08007837974674713,-1.800434577744339,-1.9165331649457804,-0.089576380585259,-0.007373576487720928,0.313765124095021,-0.021799909677559428
188,0.9195211299520375,-0.0800836832074752,-1.800485514977057,-1.9165398469929031,-0.08959435922573153,-0.007389990807695068,0.31374781235849936,-0.021802583865793153
189,0.9189747829681687,-0.08008516959158138,-1.8005307211263553,-1.916567796923076,-0.0896198394002703,-0.0073821716970690005,0.3137363696206303,-0.021804629770236235
190,0.9231172723866616,-0.08008516826542256,-1.800559132656953,-1.9165838272078384,-0.08969069877053477,-0.007308113484511014,0.3137277144149539,-0.02179829749593706
191,0.9179761633644576,-0.08009190377997162,-1.8005960623820798,-1.9166518838784756,-0.08970120763006736,-0.007255031402292692,0.3137195417070693,-0.02180085589650978
192,0.9191749654992354,-0.08010432321634933,-1.8006564062861679,-1.9167283432906055,-0.0897260602078445,-0.007219823256240723,0.3137116180640929,-0.02180481667238379
193,0.9227185633241913,-0.08011463319177128,-1.8007434515698928,-1.9167735905211374,-0.08979345694142656,-0.0071997593136169285,0.31370354169650333,-0.0218130881163772
194,0.9239072595971114,-0.08012521116086965,-1.8008373337932446,-1.916792152195275,-0.08981200213755164,-0.007258388982299423,0.3136918316837979,-0.021825625896530153
195,0.9189260729816601,-0.08013476432488659,-1.80088496657842,-1.916820138728157,-0.08980516517297141,-0.00723144661574195,0.3136858985989797,-0.021836533978930033
196,0.9216424938783199,-0.08014244925491303,-1.8009005472356805,-1.9168775962782458,-0.08980553653274843,-0.007202085118957171,0.3136820538174287,-0.021836697902584412
197,0.9206561129124547,-0.08015133511666378,-1.8009556975604613,-1.9169310253251988,-0.08983985450445595,-0.00721531524961227,0.3136720229029598,-0.021841506956626434
198,0.9261978509426025,-0.08016056558183927,-1.8009917848989412,-1.9169545611317904,-0.08985044355063135,-0.0072095542869937196,0.3136639995631034,-0.021850339988316963
199,0.9205202312138728,-0.080169830882039,-1.8010098987085208,-1.9170166846477188,-0.08979480421898252,-0.007247865206428194,0.313665155713717,-0.02186037254749769
